;ch_avail;ch_avail_plug2;soc_min;soc_max;soc_min_plug2;soc_refuel;soc_max_travel;distance;ch_direct;ch_refuel;ch_travel;consumption;dem_temp;max_el_distance;nprofiles
2012-07-31 05:00:00;6.989583333333333;1.375;4.267382226884365;42.00941125551859;16.506617300212383;28.44850544134776;45.030359983444214;2.0991567228030896;0.028291667501131695;0.0;0.0;0.3636270264784495;0.04382340392718712;2.0991567373275757;
2012-07-31 06:00:00;6.302083333333333;1.375;4.3880722026030226;41.674076000849404;17.324043462673824;28.084878484408062;44.695024728775024;1.5318600651650751;0.2534166673819224;0.0;0.0;0.3049273205300172;0.07233290933072567;1.5318600634733837;
2012-07-31 07:00:00;5.425;0.6114583338300387;4.8436537981033325;41.62256534894308;17.937891324361164;27.779951135317486;44.64351407686869;2.808271244004366;0.32120603571335477;0.03854166716337204;0.0;0.487378337730964;0.05769640191768607;2.8082712093989053;
2012-07-31 08:00:00;5.3500000000000005;0.6125000019868215;4.788814964393775;41.456393003463745;17.655980855226517;27.331114411354065;44.477341731389366;1.3809043864160342;0.4042606403430303;0.15416666865348816;0.0;0.2420677108069261;0.0290862334271272;1.380904386440913;
2012-07-31 09:00:00;4.3187500000000005;0.6125000019868215;5.4430108318726225;41.61858606338501;17.601289302110672;27.243213335673016;44.63953479131063;1.0268814774316872;0.20111907894412676;0.15416666865348816;0.0;0.1844648259381453;0.017693869303911924;1.0268814861774445;
2012-07-31 10:00:00;4.6625000000000005;0.6125000019868215;5.5536346932252245;41.63524023691813;17.925157854954403;27.21291510264079;44.65214729309082;1.9256475020975232;0.34771444896856946;0.15416666865348816;0.0;0.1702797661225001;0.009192773761848608;0.9926022638877233;
2012-07-31 11:00:00;10.454166666666666;0.38333333532015484;5.811674964924653;41.8126749197642;18.367378065983456;27.19680182139079;44.659916639328;2.1812702032101505;0.2916170656681061;0.15416666865348816;0.0;0.3367943887909253;0.001782714854925871;2.181270261605581;
2012-07-31 12:00:00;10.223958333333334;0.15416666865348816;6.061482235789299;41.767497301101685;18.430063396692276;27.014174183209736;44.61473902066549;4.473498912703694;0.47770603373646736;0.15416666865348816;0.0;0.6890973572929701;0.0037635091381768384;4.473498965303103;
2012-07-31 13:00:00;10.643749999999999;0.15416666865348816;5.604334149509668;41.55610601107279;17.895132531722385;26.479243715604145;44.4033477306366;3.7439205278392866;0.390826025356849;0.15416666865348816;0.0;0.5672356688883156;0.003169270853201548;3.7439204771071672;
2012-07-31 14:00:00;10.643749999999999;0.2687500019868215;5.34553121527036;41.379696448644005;17.51233899096648;26.066174546877544;44.2269381682078;2.3761553137264633;0.11458333333333333;0.2687500019868215;0.0;0.37780660825471085;0.002575032568226258;2.324574261903763;
2012-07-31 15:00:00;10.871875000000001;0.38229166716337204;5.152086745947599;41.11647311846415;17.31889458745718;25.957117935021717;43.954232136408486;5.007415824018542;0.2533210913340251;0.38229166716337204;0.0;0.8047432471066713;0.003961588566501935;4.904253805677096;
2012-07-31 16:00:00;11.520833333333334;0.5729166666666666;4.432508572936058;40.56505107879639;16.552693168322246;25.534666577974956;43.38384501139323;3.9188675747513564;0.5376488789916039;0.18493944903214773;0.0;0.6339459586888552;0.003169270853201548;3.9188676004608474;
2012-07-31 17:00:00;12.208333333333334;0.6875;3.913145945717891;40.46875413258871;16.109938820203144;25.08565992116928;43.28754806518555;1.2843249051419257;0.5604495480656624;0.22916666666666666;0.0;0.21128311411788067;0.008620428542296091;1.2843248962114255;
2012-07-31 18:00:00;11.864583333333334;0.6875;3.957017619162798;40.817920446395874;16.12782232960065;25.10354338089625;43.63469354311625;1.9201201981826033;0.24296024441719055;0.22916666666666666;0.0;0.17874642709891;0.006027249929805596;1.111511821548144;
2012-07-31 19:00:00;11.979166666666666;1.03125;4.138477283219497;40.88213427861532;15.949075846622387;25.15396350622177;43.551068464914955;0.5697791085755798;0.4793657958507538;0.5729166666666666;0.0;0.10506410244852304;0.018852375370139878;0.5697791141768297;
2012-07-31 20:00:00;11.979166666666666;1.375;4.304247600026429;41.25643587112427;15.93819190065066;25.621816058953602;43.92537005742391;2.2663365838304332;0.28666177578270435;0.7125741293032964;0.0;0.38721456844359636;0.02153808359677593;2.2663365912934146;
2012-07-31 21:00:00;13.125;1.8333333333333333;3.9170330464839935;41.155883153279625;15.550977359215418;25.947175641854603;43.82481733957926;0.30918423587827026;0.5105059761554003;0.9166666666666666;0.0;0.06395200189823906;0.01757436680297057;0.30918423521022004;
2012-07-31 22:00:00;13.927083333333334;1.8333333333333333;3.8530810500184693;41.60243717829386;15.51156688729922;26.79989029963811;44.271371364593506;0.11411130755084463;0.3411579156915347;0.9166666666666666;0.0;0.018479038029909134;0.001362341611335675;0.11411130428314209;
2012-07-31 23:00:00;9.354166666666666;1.8333333333333333;3.83460201198856;41.925115982691445;15.51156688729922;27.698077936967213;44.59405016899109;0.36786093373151557;0.006062500178813934;0.4596264512122919;0.0;0.06764493137598038;0.008787183401485285;0.36786095301310223;
2012-08-01 00:00:00;7.791666666666667;1.8333333333333333;4.33645448461175;41.86353357632955;15.443921973307928;28.090059618155163;44.53246776262919;0.0;0.0;0.4223121454318364;0.0;0.0;0.0;0.0;
2012-08-01 01:00:00;7.791666666666667;1.8333333333333333;4.33645448461175;41.86353357632955;15.443921973307928;28.512371718883514;44.53246776262919;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
2012-08-01 02:00:00;7.791666666666667;1.8333333333333333;4.33645448461175;41.86353357632955;15.443921973307928;28.512371718883514;44.53246776262919;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
2012-08-01 03:00:00;7.791666666666667;1.8333333333333333;4.33645448461175;41.86353357632955;15.720551013946533;28.512371718883514;44.53246776262919;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
2012-08-01 04:00:00;7.830208333333334;1.8333333333333333;4.33645448461175;41.86353357632955;16.637217690547306;28.512371718883514;44.53246776262919;0.5625840571565898;0.03854166716337204;0.0;0.0;0.10452797760566075;0.01451452790449063;0.5625840425491333;
